filza	page	status	trans	scan
08	131v	OK	yes	yes
08	132r	OK	yes	yes
08	132v	OK	yes	yes
08	133r	OK	yes	yes
08	133v	OK	yes	yes
08	134r	OK	yes	yes
08	134v	OK	yes	yes
08	135r	OK	yes	yes
08	135v	OK	yes	yes
08	136r	OK	yes	yes
08	136v	OK	yes	yes
08	137r	OK	yes	yes
08	137v	OK	yes	yes
08	138r	OK	yes	yes
08	138v	OK	yes	yes
08	139r	OK	yes	yes
08	139v	OK	yes	yes
08	140r	OK	yes	yes
08	140v	OK	yes	yes
08	141r	OK	yes	yes
08	141v	OK	yes	yes
08	142r	OK	yes	yes
08	142v	OK	yes	yes
08	143r	OK	yes	yes
08	143v	OK	yes	yes
08	144r	OK	yes	yes
08	144v	OK	yes	yes
08	145r	OK	yes	yes
08	145v	OK	yes	yes
08	146r	OK	yes	yes
08	146v	OK	yes	yes
08	147r	OK	yes	yes
08	147v	OK	yes	yes
08	148r	OK	yes	yes
08	148v	OK	yes	yes
08	149r	OK	yes	yes
08	149v	OK	yes	yes
08	150r	OK	yes	yes
08	150v	OK	yes	yes
08	151r	OK	yes	yes
08	151v	OK	yes	yes
08	152r	OK	yes	yes
08	152v	OK	yes	yes
08	153r	OK	yes	yes
08	153v	OK	yes	yes
08	154r	OK	yes	yes
08	154v	OK	yes	yes
08	155r	OK	yes	yes
08	155v	OK	yes	yes
08	156r	OK	yes	yes
08	156v	OK	yes	yes
08	157r	OK	yes	yes
08	157v	OK	yes	yes
08	158r	OK	yes	yes
08	158v	OK	yes	yes
08	159r	OK	yes	yes
08	159v	OK	yes	yes
08	160r	OK	yes	yes
08	160v	OK	yes	yes
08	161r	OK	yes	yes
08	161v	OK	yes	yes
08	162r	OK	yes	yes
08	162v	OK	yes	yes
08	163r	OK	yes	yes
08	163v	OK	yes	yes
08	164r	OK	yes	yes
08	164v	OK	yes	yes
08	165r	OK	yes	yes
08	165v	OK	yes	yes
08	166r	OK	yes	yes
08	166v	OK	yes	yes
08	167r	OK	yes	yes
08	167v	OK	yes	yes
08	168r	OK	yes	yes
08	168v	OK	yes	yes
08	169r	OK	yes	yes
08	169v	OK	yes	yes
08	170r	OK	yes	yes
08	170v	OK	yes	yes
08	171r	OK	yes	yes
08	171v	OK	yes	yes
08	172r	OK	yes	yes
08	172v	OK	yes	yes
08	173r	OK	yes	yes
08	173v	OK	yes	yes
08	174r	OK	yes	yes
08	174v	OK	yes	yes
08	175r	OK	yes	yes
08	175v	OK	yes	yes
08	176r	OK	yes	yes
08	176v	OK	yes	yes
08	177r	OK	yes	yes
08	177v	OK	yes	yes
08	178r	OK	yes	yes
08	178v	OK	yes	yes
08	179r	OK	yes	yes
08	179v	OK	yes	yes
08	180r	OK	yes	yes
08	180v	OK	yes	yes
08	181r	OK	yes	yes
08	181v	OK	yes	yes
08	182r	OK	yes	yes
08	182v	OK	yes	yes
08	183r	OK	yes	yes
08	183v	OK	yes	yes
08	184r	OK	yes	yes
08	184v	OK	yes	yes
08	185r	OK	yes	yes
08	185v	OK	yes	yes
08	186r	OK	yes	yes
08	186v	OK	yes	yes
08	187r	OK	yes	yes
08	187v	OK	yes	yes
08	188r	OK	yes	yes
08	188v	OK	yes	yes
08	189r	OK	yes	yes
08	189v	OK	yes	yes
08	190r	OK	yes	yes
08	190v	OK	yes	yes
08	191r	OK	yes	yes
08	191v	OK	yes	yes
08	192r	OK	yes	yes
08	192v	OK	yes	yes
08	193r	OK	yes	yes
08	193v	OK	yes	yes
08	194r	OK	yes	yes
08	194v	OK	yes	yes
08	195r	OK	yes	yes
08	195v	OK	yes	yes
08	196r	OK	yes	yes
08	196v	OK	yes	yes
08	197r	OK	yes	yes
08	197v	OK	yes	yes
08	198r	OK	yes	yes
08	198v	OK	yes	yes
08	199r	OK	yes	yes
08	199v	OK	yes	yes
08	200r	OK	yes	yes
08	200v	OK	yes	yes
08	201r	OK	yes	yes
08	201v	OK	yes	yes
08	202r	OK	yes	yes
08	202v	OK	yes	yes
08	203r	OK	yes	yes
08	203v	OK	yes	yes
08	204r	OK	yes	yes
08	204v	OK	yes	yes
08	205r	OK	yes	yes
08	205v	OK	yes	yes
08	206r	OK	yes	yes
08	206v	OK	yes	yes
08	207r	OK	yes	yes
08	207v	OK	yes	yes
08	208r	OK	yes	yes
08	208v	OK	yes	yes
08	209r	OK	yes	yes
08	209v	OK	yes	yes
08	210r	OK	yes	yes
08	210v	OK	yes	yes
08	211r	OK	yes	yes
08	211v	OK	yes	yes
08	212r	OK	yes	yes
08	212v	OK	yes	yes
08	213r	OK	yes	yes
08	213v	OK	yes	yes
08	214r	OK	yes	yes
08	214v	OK	yes	yes
08	215r	OK	yes	yes
08	215v	OK	yes	yes
08	216r	OK	yes	yes
08	216v	OK	yes	yes
08	217r	OK	yes	yes
08	217v	OK	yes	yes
08	218r	OK	yes	yes
08	218v	OK	yes	yes
08	219r	OK	yes	yes
08	219v	OK	yes	yes
08	220r	OK	yes	yes
08	220v	OK	yes	yes
08	221r	OK	yes	yes
08	221v	OK	yes	yes
08	222r	OK	yes	yes
08	222v	OK	yes	yes
08	223r	OK	yes	yes
08	223v	OK	yes	yes
08	224r	OK	yes	yes
08	224v	OK	yes	yes
08	225r	OK	yes	yes
08	225v	OK	yes	yes
08	226r	OK	yes	yes
08	226v	OK	yes	yes
08	227r	OK	yes	yes
08	227v	OK	yes	yes
08	228r	OK	yes	yes
08	228v	OK	yes	yes
08	229r	OK	yes	yes
08	229v	OK	yes	yes
08	230r	OK	yes	yes
08	230v	OK	yes	yes
08	231r	OK	yes	yes
08	231v	OK	yes	yes
08	232r	OK	yes	yes
08	232v	OK	yes	yes
08	233r	OK	yes	yes
08	233v	OK	yes	yes
08	234r	OK	yes	yes
08	234v	OK	yes	yes
08	235r	OK	yes	yes
08	235v	OK	yes	yes
08	236r	OK	yes	yes
08	236v	OK	yes	yes
08	237r	OK	yes	yes
08	237v	OK	yes	yes
08	238r	OK	yes	yes
08	238v	OK	yes	yes
08	239r	OK	yes	yes
08	239v	OK	yes	yes
08	240r	OK	yes	yes
08	240v	OK	yes	yes
08	241r	OK	yes	yes
08	241v	OK	yes	yes
08	242r	OK	yes	yes
08	242v	OK	yes	yes
08	243r	OK	yes	yes
08	243v	OK	yes	yes
08	244r	OK	yes	yes
08	244v	OK	yes	yes
08	245r	OK	yes	yes
08	245v	OK	yes	yes
08	246r	OK	yes	yes
08	246v	OK	yes	yes
08	247r	OK	yes	yes
08	247v	OK	yes	yes
08	248r	OK	yes	yes
08	248v	OK	yes	yes
08	249r	OK	yes	yes
08	249v	OK	yes	yes
08	250r	OK	yes	yes
08	250v	OK	yes	yes
08	251r	OK	yes	yes
08	251v	OK	yes	yes
08	252r	OK	yes	yes
08	252v	OK	yes	yes
08	253r	OK	yes	yes
08	253v	OK	yes	yes
08	254r	OK	yes	yes
08	254v	OK	yes	yes
08	255r	OK	yes	yes
08	255v	OK	yes	yes
08	256r	OK	yes	yes
08	256v	OK	yes	yes
08	257r	OK	yes	yes
08	257v	OK	yes	yes
08	258r	OK	yes	yes
08	258v	OK	yes	yes
08	259r	OK	yes	yes
08	259v	OK	yes	yes
08	260r	OK	yes	yes
08	260v	OK	yes	yes
08	261r	OK	yes	yes
08	261v	OK	yes	yes
08	262r	OK	yes	yes
08	262v	OK	yes	yes
08	263r	OK	yes	yes
08	263v	OK	yes	yes
08	264r	OK	yes	yes
08	264v	OK	yes	yes
08	265r	OK	yes	yes
08	265v	OK	yes	yes
08	266r	OK	yes	yes
08	266v	OK	yes	yes
08	267r	OK	yes	yes
08	267v	OK	yes	yes
08	268r	OK	yes	yes
08	268v	OK	yes	yes
08	269r	OK	yes	yes
08	269v	OK	yes	yes
08	270r	OK	yes	yes
08	270v	OK	yes	yes
08	271r	OK	yes	yes
08	271v	OK	yes	yes
08	272r	OK	yes	yes
08	272v	OK	yes	yes
08	273r	OK	yes	yes
08	273v	OK	yes	yes
08	274r	OK	yes	yes
08	274v	OK	yes	yes
08	275r	OK	yes	yes
08	275v	OK	yes	yes
08	276r	OK	yes	yes
08	276v	OK	yes	yes
08	277r	OK	yes	yes
08	277v	OK	yes	yes
08	278r	OK	yes	yes
08	278v	OK	yes	yes
08	279r	OK	yes	yes
08	279v	OK	yes	yes
08	280r	OK	yes	yes
08	280v	OK	yes	yes
08	281r	OK	yes	yes
08	281v	OK	yes	yes
08	282r	OK	yes	yes
08	282v	OK	yes	yes
08	283r	OK	yes	yes
08	283v	OK	yes	yes
08	284r	OK	yes	yes
08	284v	OK	yes	yes
08	285r	OK	yes	yes
08	285v	OK	yes	yes
08	286r	OK	yes	yes
08	286v	OK	yes	yes
08	287r	OK	yes	yes
08	287v	OK	yes	yes
08	288r	OK	yes	yes
08	288v	OK	yes	yes
08	289r	OK	yes	yes
08	289v	OK	yes	yes
08	290r	OK	yes	yes
08	290v	OK	yes	yes
08	291r	OK	yes	yes
08	291v	OK	yes	yes
08	292r	OK	yes	yes
08	292v	OK	yes	yes
08	293r	OK	yes	yes
08	293v	OK	yes	yes
08	294r	OK	yes	yes
08	294v	OK	yes	yes
08	295r	OK	yes	yes
08	295v	OK	yes	yes
08	296r	OK	yes	yes
08	296v	OK	yes	yes
08	297r	OK	yes	yes
08	297v	OK	yes	yes
08	298r	OK	yes	yes
08	298v	OK	yes	yes
08	299r	OK	yes	yes
08	299v	OK	yes	yes
08	300r	OK	yes	yes
08	300v	OK	yes	yes
08	301r	OK	yes	yes
08	301v	OK	yes	yes
08	302r	OK	yes	yes
08	302v	OK	yes	yes
08	303r	OK	yes	yes
08	303v	OK	yes	yes
08	304r	OK	yes	yes
08	304v	OK	yes	yes
08	305r	OK	yes	yes
08	305v	OK	yes	yes
08	306r	OK	yes	yes
08	306v	OK	yes	yes
08	307r	OK	yes	yes
08	307v	OK	yes	yes
08	308r	OK	yes	yes
08	308v	OK	yes	yes
08	309r	OK	yes	yes
08	309v	OK	yes	yes
08	310r	OK	yes	yes
08	310v	OK	yes	yes
08	311r	OK	yes	yes
08	311v	OK	yes	yes
08	312r	OK	yes	yes
08	312v	OK	yes	yes
08	313r	OK	yes	yes
08	313v	OK	yes	yes
08	314r	OK	yes	yes
08	314v	OK	yes	yes
08	315r	OK	yes	yes
08	315v	OK	yes	yes
08	316r	OK	yes	yes
08	316v	OK	yes	yes
08	317r	OK	yes	yes
08	317v	OK	yes	yes
08	318r	OK	yes	yes
08	318v	OK	yes	yes
08	319r	OK	yes	yes
08	319v	OK	yes	yes
08	320r	OK	yes	yes
08	320v	OK	yes	yes
08	321r	OK	yes	yes
08	321v	OK	yes	yes
08	322r	OK	yes	yes
08	322v	OK	yes	yes
08	323r	OK	yes	yes
08	323v	OK	yes	yes
08	324r	OK	yes	yes
08	324v	OK	yes	yes
08	325r	OK	yes	yes
08	325v	OK	yes	yes
08	326r	OK	yes	yes
08	326v	OK	yes	yes
08	327r	OK	yes	yes
08	327v	OK	yes	yes
08	328r	OK	yes	yes
08	328v	OK	yes	yes
08	329r	OK	yes	yes
08	329v	OK	yes	yes
08	330r	OK	yes	yes
08	330v	OK	yes	yes
08	331r	OK	yes	yes
08	331v	OK	yes	yes
08	332r	OK	yes	yes
08	332v	OK	yes	yes
08	333r	OK	yes	yes
08	333v	OK	yes	yes
08	334r	OK	yes	yes
08	334v	OK	yes	yes
08	335r	OK	yes	yes
08	335v	OK	yes	yes
08	336r	OK	yes	yes
08	336v	OK	yes	yes
08	337r	OK	yes	yes
08	337v	OK	yes	yes
08	338r	OK	yes	yes
08	338v	OK	yes	yes
08	339r	OK	yes	yes
08	339v	OK	yes	yes
08	340r	OK	yes	yes
08	340v	OK	yes	yes
08	341r	OK	yes	yes
08	341v	OK	yes	yes
08	342r	OK	yes	yes
08	342v	OK	yes	yes
08	343r	OK	yes	yes
08	343v	OK	yes	yes
08	344r	OK	yes	yes
08	344v	OK	yes	yes
08	345r	OK	yes	yes
08	345v	OK	yes	yes
08	346r	OK	yes	yes
08	346v	OK	yes	yes
08	347r	OK	yes	yes
08	347v	OK	yes	yes
08	348r	OK	yes	yes
08	348v	OK	yes	yes
08	349r	OK	yes	yes
08	349v	OK	yes	yes
08	350r	OK	yes	yes
08	350v	OK	yes	yes
08	351r	OK	yes	yes
08	351v	OK	yes	yes
08	352r	OK	yes	yes
08	352v	OK	yes	yes
08	353r	OK	yes	yes
08	353v	OK	yes	yes
08	354r	OK	yes	yes
08	354v	OK	yes	yes
08	355r	OK	yes	yes
08	355v	OK	yes	yes
08	356r	OK	yes	yes
08	356v	OK	yes	yes
08	357r	OK	yes	yes
08	357v	OK	yes	yes
08	358r	OK	yes	yes
08	358v	OK	yes	yes
08	359r	OK	yes	yes
08	359v	OK	yes	yes
08	360r	OK	yes	yes
08	360v	OK	yes	yes
08	361r	OK	yes	yes
08	361v	OK	yes	yes
08	362r	OK	yes	yes
08	362v	OK	yes	yes
08	363r	OK	yes	yes
08	363v	OK	yes	yes
08	364r	OK	yes	yes
08	364v	OK	yes	yes
08	365r	OK	yes	yes
08	365v	OK	yes	yes
08	366r	OK	yes	yes
08	366v	OK	yes	yes
08	367r	OK	yes	yes
08	367v	OK	yes	yes
08	368r	OK	yes	yes
08	368v	OK	yes	yes
08	369r	OK	yes	yes
08	369v	OK	yes	yes
08	370r	OK	yes	yes
08	370v	OK	yes	yes
08	371r	OK	yes	yes
08	371v	OK	yes	yes
08	372r	OK	yes	yes
08	372v	OK	yes	yes
08	373r	OK	yes	yes
08	373v	OK	yes	yes
08	374r	OK	yes	yes
08	374v	OK	yes	yes
08	375r	OK	yes	yes
08	375v	OK	yes	yes
08	376r	OK	yes	yes
08	376v	OK	yes	yes
08	377r	OK	yes	yes
08	377v	OK	yes	yes
08	378r	OK	yes	yes
08	378v	OK	yes	yes
08	379r	OK	yes	yes
08	379v	OK	yes	yes
08	380r	OK	yes	yes
08	380v	OK	yes	yes
08	381r	OK	yes	yes
08	381v	OK	yes	yes
08	382r	OK	yes	yes
08	382v	OK	yes	yes
08	383r	OK	yes	yes
08	383v	OK	yes	yes
08	384r	OK	yes	yes
08	384v	OK	yes	yes
08	385r	OK	yes	yes
08	385v	OK	yes	yes
08	386r	OK	yes	yes
08	386v	OK	yes	yes
08	387r	OK	yes	yes
08	387v	OK	yes	yes
08	388r	OK	yes	yes
08	388v	OK	yes	yes
08	389r	OK	yes	yes
08	389v	OK	yes	yes
08	390r	OK	yes	yes
08	390v	OK	yes	yes
08	391r	OK	yes	yes
08	391v	OK	yes	yes
08	392r	OK	yes	yes
08	392v	OK	yes	yes
08	393r	OK	yes	yes
08	393v	OK	yes	yes
08	394r	OK	yes	yes
08	394v	OK	yes	yes
08	395r	OK	yes	yes
08	395v	OK	yes	yes
08	396r	OK	yes	yes
08	396v	OK	yes	yes
08	397r	OK	yes	yes
08	397v	OK	yes	yes
08	398r	OK	yes	yes
08	398v	OK	yes	yes
08	399r	OK	yes	yes
08	399v	OK	yes	yes
08	400r	OK	yes	yes
08	400v	OK	yes	yes
08	401r	OK	yes	yes
08	401v	OK	yes	yes
08	402r	OK	yes	yes
08	402v	OK	yes	yes
08	403r	OK	yes	yes
08	403v	OK	yes	yes
08	404r	OK	yes	yes
08	404v	OK	yes	yes
08	405r	OK	yes	yes
08	405v	OK	yes	yes
08	406r	OK	yes	yes
08	406v	OK	yes	yes
08	407r	OK	yes	yes
08	407v	OK	yes	yes
08	408r	OK	yes	yes
08	408v	OK	yes	yes
08	409r	OK	yes	yes
08	409v	OK	yes	yes
08	410r	OK	yes	yes
08	410v	OK	yes	yes
08	411r	OK	yes	yes
08	411v	OK	yes	yes
08	412r	OK	yes	yes
08	412v	OK	yes	yes
08	413r	OK	yes	yes
08	413v	OK	yes	yes
08	414r	OK	yes	yes
08	414v	OK	yes	yes
08	415r	OK	yes	yes
08	415v	OK	yes	yes
08	416r	OK	yes	yes
08	416v	OK	yes	yes
08	417r	OK	yes	yes
08	417v	OK	yes	yes
08	418r	OK	yes	yes
08	418v	OK	yes	yes
08	419r	OK	yes	yes
08	419v	OK	yes	yes
08	420r	OK	yes	yes
08	420v	OK	yes	yes
08	421r	OK	yes	yes
08	421v	OK	yes	yes
08	422r	OK	yes	yes
08	422v	OK	yes	yes
08	423r	OK	yes	yes
08	423v	OK	yes	yes
08	424r	OK	yes	yes
08	424v	OK	yes	yes
08	425r	OK	yes	yes
08	425v	OK	yes	yes
08	426r	OK	yes	yes
08	426v	OK	yes	yes
08	427r	OK	yes	yes
08	427v	OK	yes	yes
08	428r	OK	yes	yes
08	428v	OK	yes	yes
08	429r	OK	yes	yes
08	429v	OK	yes	yes
08	430r	OK	yes	yes
08	430v	OK	yes	yes
08	431r	OK	yes	yes
08	431v	OK	yes	yes
08	432r	OK	yes	yes
08	432v	OK	yes	yes
08	433r	OK	yes	yes
08	433v	OK	yes	yes
08	434r	OK	yes	yes
08	434v	OK	yes	yes
08	435r	OK	yes	yes
08	435v	OK	yes	yes
08	436r	OK	yes	yes
08	436v	OK	yes	yes
08	437r	OK	yes	yes
08	437v	OK	yes	yes
08	438r	OK	yes	yes
08	438v	OK	yes	yes
08	439r	OK	yes	yes
08	439v	OK	yes	yes
08	440r	OK	yes	yes
08	440v	OK	yes	yes
08	441r	OK	yes	yes
08	441v	OK	yes	yes
08	442r	OK	yes	yes
08	442v	OK	yes	yes
08	443r	OK	yes	yes
08	443v	OK	yes	yes
08	444r	OK	yes	yes
08	444v	OK	yes	yes
08	445r	OK	yes	yes
08	445v	OK	yes	yes
08	446r	OK	yes	yes
08	446v	OK	yes	yes
08	447r	OK	yes	yes
08	447v	OK	yes	yes
08	448r	OK	yes	yes
08	448v	OK	yes	yes
08	449r	OK	yes	yes
08	449v	OK	yes	yes
08	450r	OK	yes	yes
08	450v	OK	yes	yes
08	451r	OK	yes	yes
08	451v	OK	yes	yes
08	452r	OK	yes	yes
08	452v	OK	yes	yes
08	453r	OK	yes	yes
08	453v	OK	yes	yes
08	454r	OK	yes	yes
08	454v	OK	yes	yes
08	455r	OK	yes	yes
08	455v	OK	yes	yes
08	456r	OK	yes	yes
08	456v	OK	yes	yes
08	457r	OK	yes	yes
08	457v	OK	yes	yes
08	458r	OK	yes	yes
08	458v	OK	yes	yes
08	459r	OK	yes	yes
08	459v	OK	yes	yes
08	460r	OK	yes	yes
08	460v	OK	yes	yes
08	461r	OK	yes	yes
08	461v	OK	yes	yes
08	462r	OK	yes	yes
08	462v	OK	yes	yes
08	463r	OK	yes	yes
08	463v	OK	yes	yes
08	464r	OK	yes	yes
08	464v	OK	yes	yes
08	465r	OK	yes	yes
08	465v	OK	yes	yes
08	466r	OK	yes	yes
08	466v	OK	yes	yes
08	467r	OK	yes	yes
08	467v	OK	yes	yes
08	468r	OK	yes	yes
08	468v	OK	yes	yes
08	469r	OK	yes	yes
08	469v	OK	yes	yes
08	470r	OK	yes	yes
08	470v	OK	yes	yes
08	471r	OK	yes	yes
08	471v	OK	yes	yes
08	472r	OK	yes	yes
08	472v	OK	yes	yes
08	473r	OK	yes	yes
08	473v	OK	yes	yes
08	474r	OK	yes	yes
08	474v	OK	yes	yes
08	475r	OK	yes	yes
08	475v	OK	yes	yes
08	476r	OK	yes	yes
08	476v	OK	yes	yes
08	477r	OK	yes	yes
08	477v	OK	yes	yes
08	478r	OK	yes	yes
08	478v	OK	yes	yes
08	479r	OK	yes	yes
08	479v	OK	yes	yes
08	480r	OK	yes	yes
08	480v	OK	yes	yes
08	481r	OK	yes	yes
08	481v	OK	yes	yes
08	482r	OK	yes	yes
08	482v	OK	yes	yes
08	483r	OK	yes	yes
08	483v	OK	yes	yes
08	484r	OK	yes	yes
08	484v	OK	yes	yes
08	485r	OK	yes	yes
08	485v	OK	yes	yes
08	486r	OK	yes	yes
08	486v	OK	yes	yes
08	487r	OK	yes	yes
08	487v	OK	yes	yes
08	488r	OK	yes	yes
08	488v	OK	yes	yes
08	489r	OK	yes	yes
08	489v	OK	yes	yes
08	490r	OK	yes	yes
08	490v	OK	yes	yes
08	491r	OK	yes	yes
08	491v	OK	yes	yes
08	492r	OK	yes	yes
08	492v	OK	yes	yes
08	493r	OK	yes	yes
08	493v	OK	yes	yes
08	494r	OK	yes	yes
08	494v	OK	yes	yes
09	001r	OK	yes	yes
09	001v	OK	yes	yes
09	002r	OK	yes	yes
09	002v	OK	yes	yes
09	003r	OK	yes	yes
09	003v	OK	yes	yes
09	004r	OK	yes	yes
09	004v	OK	yes	yes
09	005r	OK	yes	yes
09	005v	OK	yes	yes
09	006r	OK	yes	yes
09	006v	OK	yes	yes
09	007r	OK	yes	yes
09	007v	OK	yes	yes
09	008r	OK	yes	yes
09	008v	OK	yes	yes
09	009r	OK	yes	yes
09	009v	OK	yes	yes
09	010r	OK	yes	yes
09	010v	OK	yes	yes
09	011r	OK	yes	yes
09	011v	OK	yes	yes
09	012r	OK	yes	yes
09	012v	OK	yes	yes
09	013r	OK	yes	yes
09	013v	OK	yes	yes
09	014r	OK	yes	yes
09	014v	OK	yes	yes
09	015r	OK	yes	yes
09	015v	OK	yes	yes
09	016r	OK	yes	yes
09	016v	OK	yes	yes
09	017r	OK	yes	yes
09	017v	OK	yes	yes
09	018r	OK	yes	yes
09	018v	OK	yes	yes
09	019r	OK	yes	yes
09	019v	OK	yes	yes
09	020r	OK	yes	yes
09	020v	OK	yes	yes
09	021r	OK	yes	yes
09	021v	OK	yes	yes
09	022r	OK	yes	yes
09	022v	OK	yes	yes
09	023r	OK	yes	yes
09	023v	OK	yes	yes
09	024r	OK	yes	yes
09	024v	OK	yes	yes
09	025r	OK	yes	yes
09	025v	OK	yes	yes
09	026r	OK	yes	yes
09	026v	OK	yes	yes
09	027r	OK	yes	yes
09	027v	OK	yes	yes
09	028r	OK	yes	yes
09	028v	OK	yes	yes
09	029r	OK	yes	yes
09	029v	OK	yes	yes
09	030r	OK	yes	yes
09	030v	OK	yes	yes
09	031r	OK	yes	yes
09	031v	OK	yes	yes
09	032r	OK	yes	yes
09	032v	OK	yes	yes
09	033r	OK	yes	yes
09	033v	OK	yes	yes
09	034r	OK	yes	yes
09	034v	OK	yes	yes
09	035r	OK	yes	yes
09	035v	OK	yes	yes
09	036r	OK	yes	yes
09	036v	OK	yes	yes
09	037r	OK	yes	yes
09	037v	OK	yes	yes
09	038r	OK	yes	yes
09	038v	OK	yes	yes
09	039r	OK	yes	yes
09	039v	OK	yes	yes
09	040r	OK	yes	yes
09	040v	OK	yes	yes
09	041r	OK	yes	yes
09	041v	OK	yes	yes
09	042r	OK	yes	yes
09	042v	OK	yes	yes
09	043r	OK	yes	yes
09	043v	OK	yes	yes
09	044r	OK	yes	yes
09	044v	OK	yes	yes
09	045r	OK	yes	yes
09	045v	OK	yes	yes
09	046r	OK	yes	yes
09	046v	OK	yes	yes
09	047r	OK	yes	yes
09	047v	OK	yes	yes
09	048r	OK	yes	yes
09	048v	OK	yes	yes
09	049r	OK	yes	yes
09	049v	OK	yes	yes
09	050r	OK	yes	yes
09	050v	OK	yes	yes
09	051r	OK	yes	yes
09	051v	OK	yes	yes
09	052r	OK	yes	yes
09	052v	OK	yes	yes
09	053r	OK	yes	yes
09	053v	OK	yes	yes
09	054r	OK	yes	yes
09	054v	OK	yes	yes
09	055r	OK	yes	yes
09	055v	OK	yes	yes
09	056r	OK	yes	yes
09	056v	OK	yes	yes
09	057r	OK	yes	yes
09	057v	OK	yes	yes
09	058r	OK	yes	yes
09	058v	OK	yes	yes
09	059r	OK	yes	yes
09	059v	OK	yes	yes
09	060r	OK	yes	yes
09	060v	OK	yes	yes
09	061r	OK	yes	yes
09	061v	OK	yes	yes
09	062r	OK	yes	yes
09	062v	OK	yes	yes
09	063r	OK	yes	yes
09	063v	OK	yes	yes
09	064r	OK	yes	yes
09	064v	OK	yes	yes
09	065r	OK	yes	yes
09	065v	OK	yes	yes
09	066r	OK	yes	yes
09	066v	OK	yes	yes
09	067r	OK	yes	yes
09	067v	OK	yes	yes
09	068r	OK	yes	yes
09	068v	OK	yes	yes
09	069r	OK	yes	yes
09	069v	OK	yes	yes
09	070r	OK	yes	yes
09	070v	OK	yes	yes
09	071r	OK	yes	yes
09	071v	OK	yes	yes
09	072r	OK	yes	yes
09	072v	OK	yes	yes
09	073r	OK	yes	yes
09	073v	OK	yes	yes
09	074r	OK	yes	yes
09	074v	OK	yes	yes
09	075r	OK	yes	yes
09	075v	OK	yes	yes
09	076r	OK	yes	yes
09	076v	OK	yes	yes
09	077r	OK	yes	yes
09	077v	OK	yes	yes
09	078r	OK	yes	yes
09	078v	OK	yes	yes
09	079r	OK	yes	yes
09	079v	OK	yes	yes
09	080r	OK	yes	yes
09	080v	OK	yes	yes
09	081r	OK	yes	yes
09	081v	OK	yes	yes
09	082r	OK	yes	yes
09	082v	OK	yes	yes
09	083r	OK	yes	yes
09	083v	OK	yes	yes
09	084r	OK	yes	yes
09	084v	OK	yes	yes
09	085r	OK	yes	yes
09	085v	OK	yes	yes
09	086r	OK	yes	yes
09	086v	OK	yes	yes
09	087r	OK	yes	yes
09	087v	OK	yes	yes
09	088r	OK	yes	yes
09	088v	OK	yes	yes
09	089r	OK	yes	yes
09	089v	OK	yes	yes
09	090r	OK	yes	yes
09	090v	OK	yes	yes
09	091r	OK	yes	yes
09	091v	OK	yes	yes
09	092r	OK	yes	yes
09	092v	OK	yes	yes
09	093r	OK	yes	yes
09	093v	OK	yes	yes
09	094r	OK	yes	yes
09	094v	OK	yes	yes
09	095r	OK	yes	yes
09	095v	OK	yes	yes
09	096r	OK	yes	yes
09	096v	OK	yes	yes
09	097r	OK	yes	yes
09	097v	OK	yes	yes
09	098r	OK	yes	yes
09	098v	OK	yes	yes
09	099r	OK	yes	yes
09	099v	OK	yes	yes
09	100r	OK	yes	yes
09	100v	OK	yes	yes
09	101r	OK	yes	yes
09	101v	OK	yes	yes
09	102r	OK	yes	yes
09	102v	OK	yes	yes
09	103r	OK	yes	yes
09	103v	OK	yes	yes
09	104r	OK	yes	yes
09	104v	OK	yes	yes
09	105r	OK	yes	yes
09	105v	OK	yes	yes
09	106r	OK	yes	yes
09	106v	OK	yes	yes
09	107r	OK	yes	yes
09	107v	OK	yes	yes
09	108r	OK	yes	yes
09	108v	OK	yes	yes
09	109r	OK	yes	yes
09	109v	OK	yes	yes
09	110r	OK	yes	yes
09	110v	OK	yes	yes
09	111r	OK	yes	yes
09	111v	OK	yes	yes
09	112r	OK	yes	yes
09	112v	OK	yes	yes
09	113r	OK	yes	yes
09	113v	OK	yes	yes
09	114r	OK	yes	yes
09	114v	OK	yes	yes
09	115r	OK	yes	yes
09	115v	OK	yes	yes
09	116r	OK	yes	yes
09	116v	OK	yes	yes
09	117r	OK	yes	yes
09	117v	OK	yes	yes
09	118r	OK	yes	yes
09	118v	OK	yes	yes
09	119r	OK	yes	yes
09	119v	OK	yes	yes
09	121r	OK	yes	yes
09	121v	OK	yes	yes
09	122r	OK	yes	yes
09	122v	OK	yes	yes
09	123r	OK	yes	yes
09	123v	OK	yes	yes
09	124r	OK	yes	yes
09	124v	OK	yes	yes
09	125r	OK	yes	yes
09	125v	OK	yes	yes
09	126r	OK	yes	yes
09	126v	OK	yes	yes
09	127r	OK	yes	yes
09	127v	OK	yes	yes
09	128r	OK	yes	yes
09	128v	OK	yes	yes
09	129r	OK	yes	yes
09	129v	OK	yes	yes
09	130r	OK	yes	yes
09	130v	OK	yes	yes
09	131r	OK	yes	yes
09	131v	OK	yes	yes
09	132r	OK	yes	yes
09	132v	OK	yes	yes
09	133r	OK	yes	yes
09	133v	OK	yes	yes
09	134r	OK	yes	yes
09	134v	OK	yes	yes
09	135r	OK	yes	yes
09	135v	OK	yes	yes
09	136r	OK	yes	yes
09	136v	OK	yes	yes
09	137r	OK	yes	yes
09	137v	OK	yes	yes
